id,cefr_level,word,plwords
3209,A2,correlation,zależność;przypadkowa;stanem;poziomem;zależności
3210,B2,sufficiently,dostatecznie;zaawansowana;technologia;odpowiednio;Każda
3211,B1,respective,poszczególnych;dziedzinach;krajów;odpowiednie;cele
3212,A2,gun,Pistolet;pistoletem;spluwę;karabin;pistoletu
3213,A2,realize,zdawałam;zdaję;Zdajesz;Zdaję;zdawałem
3214,B1,guilty,winny;Niewinny;winnych;winną;winni
3215,A1,carriers,lotniskowce;lotniskowców;nosicieli;lotniskowcach;Lotniskowce
3216,B1,furnished,umeblowane;umeblowany;urządzone;Właściciele;Luther
3217,A1,paying,płacenia;płacimy;Płacę;płacisz;płacę
3218,B1,surgery,operację;chirurgii;operowany;chirurgię;operacja
3219,B1,rank,rangę;stopień;rangi;ranga;randze
3220,B1,occasionally,okazjonalnie;sporadycznie;rzadko;zdarza;czasami
3221,A2,freight,towarowy;towarowych;towarowego;towarowym;towarowe
3222,B2,import,import;importu;importuje;znaczeniu;heroiny
3223,A2,attitudes,postawy;nastawienia;postawę;postawa;nastawienie
3224,A2,face,minę;prawdzie;zmierzyć;stawić;wyraz
3225,A2,fashion,mody;modzie;moda;modę;modą
3226,A2,clark,Clark;Clarka;Clarkiem;Clarku;Lana
3227,A2,thermal,termiczne;termiczną;termicznych;termicznej;cieplnych
3228,A2,consisting,składający;składające;składającą;Batalionu;składającym
3229,B1,era,ery;era;erę;erze;epoki
3230,B1,theories,teorie;teoriami;teorii;Teorie;teorię
3231,B1,consumers,konsumentów;producentami;.....;produkty;klientami
3232,A2,ore,rudy;rudę;Ruda;ruda;przetwórni
3233,B1,advisory,doradcy;Yorkshire;doradców;Sojuszu;doradcą
3234,A2,dust,pył;kurz;kurzu;proch;obrócisz
3235,A2,files,pliki;plikach;aktami;Akta;przejrzeć
3236,B1,objective,obiektywny;obiektywna;obiektywne;obiektywnym;obiektywną
3237,A2,ch,ch;ti;Ch;dzie;lle
3238,A2,gender,płci;płeć;Płeć;rasy;zmiany
3239,B2,commissioners,komisarzy;komisarze;delegaci;delegatów;delegatami
3240,A1,quiet,cichy;cicha;cicho;ciche;cisza
3241,A2,silence,ciszy;cisza;milczenie;milczenia;ciszę
3242,A2,adjacent,sąsiednich;przylega;sąsiaduje;sąsiednie;przylegające
3243,A2,com,com;łączność;dot;Łączność;kropka
3244,A2,boards,deski;desek;deskach;Deski;tablice
3245,B1,arise,powstań;arise;powstają;powstać;powstaną
3246,B1,accomplished,wykonana;osiągnąłeś;osiągnęliśmy;osiągnęłaś;osiągnąłem
3247,B1,witnesses,świadków;świadkowie;świadkach;świadkami;Świadkowie
3248,A1,maps,mapy;map;mapach;mapami;Mapy
3249,A2,wet,mokre;mokry;mokra;mokro;mokrego
3250,B1,residents,mieszkańców;mieszkańcy;mieszkańcami;mieszkańcom;Mieszkańcy
3251,A2,russian,rosyjska;rosyjską;rosyjskiego;ruletkę;Rusek
3252,B2,unlike,przeciwieństwie;odróżnieniu;niepodobne;niepodobny;niektórych
3253,A1,farms,farm;farmy;farmach;gospodarstwa;gospodarstw
3254,B1,surfaces,odbijających;wynurza;gładkie;twardych;brudne
3255,B1,decline,odmówić;Odmawiam;odmawiam;odmówię;spadku
3256,A1,smile,uśmiech;uśmiechu;uśmiechem;uśmiechać;uśmiechnij
3257,A2,shaped,kształcie;ukształtował;ukształtowane;kształt;znamię
3258,A1,wells,studnie;studni;szybów;WeIIsa;studniach
3259,B2,solar,panele;słonecznych;zaćmienie;słoneczną;rozbłysk
3260,A1,bus,autobus;autobusem;autobusie;autobusu;Autobus
3261,A2,occupation,okupacji;zawód;okupacja;okupację;okupacją
3262,A2,tom,Tom;Toma;Tomem;Tomowi;Cali
3263,B2,spite,złośliwość;przekór;złośliwości;Wbrew;złość
3264,B2,disposal,dyspozycji;odpadków;młynek;zasoby;zwłok
3265,B1,incident,incydent;incydentu;incydencie;incydentem;Incydent
3266,A1,runs,Prowadzi;zarządza;biegnie;biega;kieruje
3267,A1,sick,chorzy;zachorował;chora;zachorowała;chorą
3268,A2,calendar,kalendarz;kalendarzu;kalendarza;Kalendarz;kalendarzem
3269,B1,electricity,elektryczność;elektryczności;elektrycznością;prądu;Elektryczność
3270,A2,seriously,traktuję;traktujesz;traktuje;traktować;serio
3271,A2,unity,jedności;jedność;Jedność;solidarności;zjednoczenie
3272,A2,intervention,interwencja;interwencji;interwencję;interweniować;Boska
3273,A2,hit,trafienie;uderzyłeś;hit;Uderzył;uderzyłem
3274,B1,suffered,wycierpiał;wycierpiała;cierpiałem;cierpiałeś;Cierpiał
3275,A2,noticed,Zauważyłem;Zauważyłam;Zauważyłaś;zauważyliście;zauważyłaś
3276,B1,declaration,deklaracja;deklarację;deklaracji;wypowiedzenie;deklaracją
3277,A2,universities,uniwersytetów;uniwersytety;uniwersytetach;uczelnie;uczelniach
3278,B1,bishop,biskupa;biskup;biskupem;Biskup;gońca
3279,A1,afraid,Boi;Bałam;bała;Bałem;bał
3280,A2,transaction,transakcji;transakcja;transakcję;transakcją;Transakcja
3281,A2,walking,chodzenie;chodzisz;ulicą;szedł;spacer
3282,B2,shipping,wysyłki;kontenerze;szlaków;kontener;przesyłki
3283,A2,attempted,usiłował;usiłowania;usiłowanie;gwałtu;próbie
3284,A2,millions,milionom;milionach;milionami;Miliony;istnień
3285,B1,surely,zapewne;pewnością;Bóg;pewnie;Pewnie
3286,A2,roots,korzenie;korzeni;korzeniami;Korzenie;korzeniach
3287,A1,internet,internecie;internet;Internet;internetu;Internecie
3288,A2,chapters,rozdziały;rozdziałów;przeczytajcie;rozdział;Przeczytałem
3289,B2,ultimate,ostatecznym;ostateczną;ostateczny;Ostateczny;ostatecznego
3290,A2,chest,piersiowej;klatkę;piersiową;piersiowa;klacie
3291,B1,producers,producenci;producentów;Producenci;producentami;producentem
3292,A1,theatre,teatru;teatr;teatrze;teatrem;Teatr
3293,A2,inc,Inc;Inc.;Praktyka;Last;Plotkara
3294,B1,resolved,rozwiązana;rozwiązane;rozwiązany;rozwiążemy;wyjaśni
3295,A2,reaching,sięgał;dotarcie;sięga;wyciąga;dociera
3296,A1,covers,kołdrą;kołdrę;zakrywa;pokrywa;okładki
3297,B1,admission,wstęp;przyznaniem;Przyznanie;wstępu;opłaty
3298,B1,surrounding,otaczające;otaczających;otaczającej;otaczająca;otaczają
3299,A2,left,lewa;Zostawiłam;lewą;Zostawiłem;Zostawił
3300,B2,ultimately,ostatecznie;Ostatecznie;decyzja;zależy;koniec
3301,B1,confirmed,potwierdził;potwierdzone;potwierdziła;potwierdzona;potwierdzili
3302,B1,transformation,transformacji;transformacja;transformację;przemiana;przemianę
3303,A2,ion,
3304,A2,valve,zawór;zaworu;Zawór;wentyl;zaworów
3305,A2,productivity,wydajność;produktywności;wydajności;Wzrost;Pozostało
3306,A1,driver,kierowca;kierowcą;kierowcę;Kierowca;kierowcy
3307,B1,moderate,umiarkowane;umiarkowaną;umiarkowanie;umiarkowanej;umiarkowana
3308,B2,guidelines,wytyczne;wytycznych;wytycznymi;wskazówki;Wskazówki
3309,A2,applying,ubiega;podanie;Starasz;podania;starasz
3310,A1,quarterly,kwartał;wezwałam;statystyk;kwartału;kwartale
3311,B2,ton,tonę;tony;tona;cegieł;waży
3312,A2,adjusted,przyzwyczaiły;wyregulować;przystosowany;brutto;dostosować
3313,A1,colleges,uczelnie;uczelniach;uniwersytetów;ach;podania
3314,B1,near,zbliżysz;zbliżaj;zbliży;zbliżać;zbliżyć
3315,A1,glad,Ciesze;Cieszymy;Cieszy;cieszysz;zadowolona
3316,A2,charter,statut;statutu;czarter;Statut;miejskie
3317,B1,tobacco,tytoń;tytoniu;tytoniem;tytoniowe;tytoniowy
3318,A2,surplus,nadwyżki;nadmiar;demobilu;Nadwyżka;Nadmiar
3319,A1,clothes,Ubrania;ubraniami;ubraniach;ciuchach;ciuchów
3320,A2,reply,odpisać;odpowiedziała;odpowiedz;odpowiedzią;odpowiem
3321,B1,elections,wybory;wyborów;wyborach;wyborami;Wybory
3322,B1,fingers,paluchy;Palce;paluszki;palce;palcami
3323,B1,measuring,pomiaru;Mierzę;mierząc;mierzenia;mierzyć
3324,A1,painting,obraz;obrazie;obrazu;malowanie;Obraz
3325,B1,varying,różnym;zmienna;różnej;stadiach;rozprzestrzenia
3326,B1,notion,pogląd;wyobrażenie;idea;pojęcie;myśl
3327,A1,faced,czoło;stanął;obliczu;czoła;wyborem
3328,A1,skill,umiejętności;umiejętność;umiejętnością;umiejętnościach;umiejętnościami
3329,B1,gene,gen;genu;genów;Gene;Gen
3330,B2,contractor,wykonawcą;wykonawca;wykonawcy;budowlańcem;kontrahenta
3331,A2,cf,
3332,A1,hills,wzgórza;wzgórzach;wzgórz;wzgórzami;Hills
3333,B1,comment,komentarza;komentarz;skomentować;komentować;komentarzy
3334,B1,pub,pubie;pubu;pub;knajpie;knajpy
3335,B1,networks,sieci;sieciach;Stacje;Sieci;stacje
3336,A2,unfortunately,niestety;nieszczęście;Niestety;zbyt;twoje
3337,A2,successfully,powodzeniem;pomyślnie;skutecznie;sukcesem;szczęśliwie
3338,B1,attended,uczęszczał;uczestniczył;spotkaniach;seminarium;brał
3339,B1,characterized,charakteryzuje;Charakteryzuje;zaburzenie;charakteryzująca;charakteryzują
3340,B1,print,odcisk;wydrukować;drukować;druku;Odcisk
3341,A2,lips,wargi;warg;usta;lips;wargami
3342,B1,mathematics,matematyki;matematyka;matematykę;matematyce;matematyką
3343,B1,promotion,awans;awansu;awansie;Awans;awansem
3344,B1,logic,logika;logiki;logikę;logiką;logice
3345,B1,cut,cięcie;przeciąć;wyciąć;Cięcie;odciął
3346,A1,leaf,liść;liścia;liści;liściem;liściu
3347,B2,availability,dostępnym;zależności;wschodniego;dostępny;dostępne
3348,B1,wing,skrzydło;skrzydle;skrzydła;skrzydłem;skrzydełko
3349,B2,varied,różnorodne;zróżnicowane;różniły;zróżnicowanych;różnorodnych
3350,A1,nice,miłym;miłą;Ładnie;mili;miłego
3351,B1,boundaries,granic;granice;Granice;granicami;granicach
3352,B2,correspondence,korespondencję;korespondencji;korespondencja;korespondencyjny;korespondencją
3353,A2,display,wystawie;ogni;fajerwerków;wystawa;sztucznych
3354,B1,maintaining,utrzymywanie;utrzymanie;utrzymaniem;utrzymujemy;Utrzymuje
3355,B1,male,męskim;męskiego;samcem;męska;męską
3356,A2,shore,brzegu;brzeg;shore;Pauly;Shore
3357,B1,currency,waluty;waluta;walutę;walucie;walut
3358,A2,struck,uderzona;uderzyło;uderzony;Uderzył;uderzyła
3359,A1,imagine,Wyobrażam;wyobraź;wyobrażać;Wyobrażasz;wyobrażasz
3360,B1,rail,poręczy;poręcz;barierkę;koleją;szyny
3361,A2,colonel,pułkownika;pułkownik;pułkowniku;pułkownikiem;Pułkownik
3362,A2,app,
3363,B1,steady,stałą;stabilnie;stałej;stałego;nieruchomo
3364,B2,premises,posesji;lokal;lokalu;opuszczenie;pomieszczenia
3365,A2,sounds,dźwięki;zabrzmi;głupio;znajomo;Brzmi
3366,A2,dates,daty;randek;randkach;randki;dat
3367,B1,negotiations,negocjacje;negocjacji;Negocjacje;pokojowe;negocjować
3368,B1,liver,wątroby;wątrobę;wątroba;wątrobie;Wątroba
3369,A2,lawrence,
3370,A2,amend,barwę;pokutę;poprawki;poprawkę;uzupełnić
3371,A2,journey,podróż;podróżą;Podróż;Bezpiecznej;wyznacza
3372,B2,dispute,spór;sporu;sporze;sporów;sprzeczka
3373,A2,catholic,
3374,B1,disability,rentę;kalectwo;rencie;renty;ułomność
3375,A1,spending,spędzanie;spędzenie;wydatki;spędzał;spędzasz
3376,B1,compound,kompleksu;wspólnocie;osadzone;kompleksie;chemiczny
3377,B2,profile,profil;profilu;Profil;profilem;psychologiczny
3378,A2,vii,
3379,A2,flood,powódź;powodzi;potop;zalać;Powódź
3380,A1,teach,Nauczę;Nauczysz;naucz;Uczę;nauczę
3381,A2,shell,skorupy;skorupa;skorupę;muszli;skorupą
3382,A2,raising,wychowywanie;wychowuję;wychowując;wychowywaniu;wychowuje
3383,B2,virtue,cnotą;cnoty;cnota;cnotę;cnót
3384,B1,rarely,rzadko;Rzadko;widuję;bywa;zdarza
3385,A1,turns,odwraca;zamienia;Okazuje;okazuje;okaże
3386,A2,lists,listach;listami;Listy;oczekujących;listą
3387,A2,pro,pro;zawodowcem;zawodowiec;profesjonalista;zawodowca
3388,B1,contributed,przyczynił;przyczyniło;przyczyniły;przyczyniła;przyczynić
3389,B1,tension,napięcie;napięcia;Napięcie;napięć;napięciu
3390,A1,cards,wizytówki;kartek;kartki;Karty;kartach
3391,A2,lateral,boczne;bocznej;boczny;bocznych;bocznego
3392,A2,passenger,pasażera;pasażer;pasażerem;Pasażer;pasażerski
3393,A2,falling,zakochuję;falling;spadające;spadam;spadają
3394,A1,video,filmik;teledysk;teledysku;wypożyczalni;nagraniu
3395,A2,anderson,
3396,A2,ms,
3397,B1,remarkable,nadzwyczajny;nadzwyczajne;nadzwyczajna;nadzwyczajną;Niezwykłe
3398,B1,responsibilities,obowiązki;odpowiedzialności;obowiązkami;odpowiedzialnością;obowiązkach
3399,B2,thereafter,Krótko;następny;następnie;zaczęła;00
3400,B2,investments,inwestycje;inwestycji;inwestycję;inwestycja;zainwestować
3401,A2,inch,cal;centymetr;calu;centymetra;cala
3402,A2,perfectly,perfekcyjnie;doskonale;Doskonale;idealnie;jasno
3403,A2,claim,roszczenie;roszczenia;Twierdzą;twierdzić;twierdzisz
3404,A1,tea,herbata;Herbata;herbacie;herbatą;podwieczorek
3405,B2,operators,operatorów;operatorzy;Operatorzy;operatora;Delta
3406,B1,atomic,atomowy;atomowym;atomowych;atomowego;atomowe
3407,A2,receipts,pokwitowania;kwity;pokwitowań;faktury;wpływy
3408,A2,straight,Wyjaśnijmy;prostej;prostą;Prosto;wprost
3409,A2,allen,
3410,A2,leaves,liści;pozostawia;zostawia;Zostaje;odlatuje
3411,A2,aged,postarzałeś;postarzała;postarzałaś;zestarzała;zestarzał
3412,B1,reserves,rezerwy;rezerw;rezerwę;Prawdopodobne;rezerwie
3413,A1,catch,dogonić;haczyk;złapiesz;Złapię;zaległości
3414,B1,attend,uczęszczać;uczestniczyć;załatwienia;udziału;udział
3415,A1,easier,łatwiej;łatwiejsze;Łatwiej;łatwiejsza;łatwiejszy
3416,B1,poet,poetą;poeta;poety;Poeta;poetka
3417,A2,zero,zero;zera;zerowe;zerem;tolerancji
3418,B2,stocks,akcje;dyby;akcjami;akcjach;obligacje
3419,A2,discussions,dyskusje;dyskusji;dyskusjach;rozmowach;dyskusja
3420,A1,drew,narysował;Drew;Narysowałem;narysowałem;Narysował
3421,A1,healthy,zdrowe;zdrowa;zdrowy;zdrowo;zdrową
3422,B1,adapted,przystosowane;przystosowali;przystosowany;dostosowane;przystosować
3423,A2,lowest,najniższy;najniższych;najniższą;najniższe;najniższa
3424,A1,watched,obserwowany;obserwowani;Obserwowałem;Obserwowałam;Patrzyłem
3425,B1,participate,uczestniczyć;uczestniczył;uczestnictwo;wzięcia;udziału
3426,B2,eligible,wzięcia;kawalerów;kawalerem;kawaler;kawalera
3427,B1,taste,gust;smak;posmakować;smakują;smaku
3428,B1,pupils,źrenice;uczniów;uczniowie;reagują;Rozszerzone
3429,B2,probable,prawdopodobny;prawdopodobna;prawdopodobną;prawdopodobieństwa;uzasadnione
3430,A2,scotland,Szkocji;Yardzie;Scotland;Szkocją;Szkocja
3431,A2,harry,Harry;Harrym;Harrego;Pottera;Brudnego
3432,A2,therein,paradoks;pogrzebany;dylemat;wiernych;czoło
3433,B1,gained,zyskałem;zyskaliśmy;zyskał;zyskała;uzyskał
3434,B1,respond,odpowiedzcie;zareagować;reagują;reagować;odpowiedz
3435,A2,remote,zdalnego;pilota;odległym;odległe;odległych
3436,A2,centuries,wieków;stuleci;wieki;stulecia;wiekach
3437,A2,stars,gwiazd;gwiazdami;gwiazdki;gwiazdach;gwiazdek
3438,A1,farmer,farmera;farmerem;farmer;rolnikiem;rolnik
3439,A1,ear,ucho;ucha;uchu;uchem;Ucho
3440,A2,differential,dyferencjał;diagnozy;równań;diagnozę;różniczkowy
3441,B1,prayer,modlitwę;modlitwa;modlitwy;modlitwie;modlitwą
3442,B1,survival,przetrwania;przetrwanie;przetrwaniu;Przetrwanie;przeżycia
3443,A1,tells,opowiada;każe;Mówi;mówiła;powie
3444,B1,curves,krągłości;zakręty;krzywych;krzywe;kształty
3445,B1,talk,Porozmawiam;Porozmawiajmy;Porozmawiamy;pogadamy;porozmawiamy
3446,A2,pilot,pilotem;pilot;pilota;Pilot;pilotowi
3447,B1,impression,wrażenie;Odniosłem;wrażenia;wywrzeć;odcisk
3448,A2,samuel,
3449,B1,limitation,ograniczenie;przedawnienia;ograniczenia;ograniczeń;narzucono
3450,A2,populations,populacje;populacji;populację;ogólnoświatowego;populacja
3451,B1,owing,winnym;dłużny;długach;wisisz;dłużnikiem
3452,B2,headquarters,kwatery;centrali;siedziby;głównej;siedzibie
3453,B1,prominent,wybitnych;prominentnych;wybitny;wybitnego;prominentnym
3454,B1,gap,lukę;luka;przerwa;przepaść;szczelinę
3455,A1,wheel,kierownicę;kierownicy;kołem;kole;kierownicą
3456,A2,type,typie;typ;typem;grupę;pisać
3457,B2,noble,szlachetne;szlachetny;szlachetnego;szlachetna;szlachetnie
3458,A1,scientists,naukowcy;naukowców;naukowcami;naukowcom;Naukowcy
3459,B2,enterprises,Enterprises;Darling;przedsiębiorstwa;przedsięwzięć;przedsięwzięcia
3460,B1,narrative,wątku;wątek;wersję;tworzy;opowieść
3461,A2,inventory,inwentaryzację;spis;inwentarz;remanent;inwentaryzacji
3462,A2,latest,najnowsze;najnowszy;najnowszą;najpóźniej;najnowsza
3463,A2,lincoln,Lincoln;Lincolna;Abrahama;Lincolnem;Abraham
3464,A1,churches,kościoły;kościołów;kościołach;kościołami;szkół
3465,B1,artist,artystą;artysta;artystką;artysty;artystę
3466,A2,entering,Wkraczasz;Wkraczamy;Włamanie;Wchodzi;konkursie
3467,B2,sustained,podtrzymany;podtrzymuję;odniesionych;doznała;Podtrzymuję
3468,A2,gate,bramę;bramie;brama;Brama;bramą
3469,B1,illness,chorobie;Choroba;chorobą;chorób;choroba
3470,B1,profession,zawód;zawodzie;profesji;zawodu;profesja
3471,B1,objection,sprzeciw;sprzeciwu;obiekcje;obiekcji;zastrzeżeń
3472,A2,hoped,liczyliśmy;Liczyłem;liczyłem;nadzieje;Mieliśmy
3473,A1,surveys,ankiet;pomiary;pomiarów;pokrywy;przegląd
3474,A1,pool,bilard;bilarda;bilardowy;basenu;Basen
3475,A2,m,Idę;Cieszę;Mówię;pewna;pewien
3476,A2,furniture,meble;mebli;meblami;Meble;mebel
3477,B1,bull,byka;byk;bykiem;Byk;byku
3478,B1,demonstrate,zademonstrować;zademonstruję;Zademonstruję;demonstrować;demonstrację
3479,A1,remembered,przypomniałem;przypomniałam;zapamiętany;Przypomniałem;Pamiętałeś
3480,B2,outcome,rezultat;rezultatu;wynik;Wynik;wyniku
3481,B1,rejected,odrzucił;odrzuciła;odrzucony;odrzucona;odrzucili
3482,B1,governing,rządzeniu;rządzenia;rządzenie;regulujących;rządzącej
3483,B2,involvement,zaangażowanie;zaangażowania;udziale;zaangażowaniu;udziału
3484,A2,diet,diecie;dietę;dieta;diety;dietetyczne
3485,A1,games,grach;gier;Gry;gierek;mecze
3486,B1,interstate,autostrad;przemyt;stanowej;autostrada;autostradę
3487,A1,moon,księżyc;księżycu;Księżyc;księżycem;moon
3488,A1,dream,dream;marzenie;marzeniem;śnić;marzyć
3489,A2,installation,instalację;instalacji;Instalacja;instalacje;instalacją
3490,B1,decreased,zmniejszyła;zmniejszyły;szmery;zmniejszona;zmalała
3491,B2,clothing,odzieży;odzież;ubraniami;ubraniu;ubraniach
3492,A1,along,wzdłuż;wraz;początku;drodze;Chodź
3493,B1,recall,przypominam;Przypominam;pamiętacie;przypominasz;Pamięta
3494,B2,decade,dekadę;dekady;dekadzie;dekada;dziesięciu
3495,B2,commander,dowódca;dowódcą;dowódcy;dowódcę;Dowódca
3496,A2,synthesis,synteza;syntezy;białek;Osobno;genetycznymi
3497,A1,closing,Zamykamy;zamykamy;Zamykają;końcową;Zamykam
3498,B2,substances,substancji;substancje;substancjami;zakazanych;nielegalnych
3499,A2,daniel,
3500,A2,egypt,
3501,B1,blind,ślepy;ślepa;niewidomy;niewidoma;ślepi
3502,B1,ward,oddziale;oddział;Ward;psychiatryczny;Oddział
3503,B2,radical,radykalne;radykalny;radykalnych;radykalna;radykalnego
3504,B2,salaries,pensje;pensji;płace;wynagrodzenia;otrzymują
3505,A1,med,apteczkę;ambulatorium;medycznym;medycznego;medyczny
3506,B1,constantly,stale;nieustannie;Stale;Nieustannie;przerwy
3507,A2,smiled,uśmiechnął;uśmiechnęła;Uśmiechnął;Uśmiechnęła;uśmiechał
3508,A2,le,le;Le;Fay;sur;les
3509,B2,reasonably,rozsądną;rozsądnie;rozsądnej;racjonalnie;cenie
3510,A2,conviction,skazania;skazanie;przekonaniem;skazujący;przekonanie
3511,A2,musical,musical;musicalu;muzyczne;muzyczny;Musical
3512,A1,faces,twarze;twarzach;twarzami;miny;min
3513,A1,listen,słuchają;posłuchajcie;posłucha;słuchał;słuchajcie
3514,A1,visited,odwiedził;odwiedziła;Odwiedziłem;odwiedziłem;odwiedzili
3515,B2,veterans,weteranów;weterani;weteranom;weteranami;Weterani
3516,A2,santa,Santa;Barbara;Mikołajem;Mikołaju;Świętym
3517,B2,candidates,kandydatów;kandydaci;kandydatami;kandydatki;kandydata
3518,A2,shock,szoku;szok;szokiem;Szok;wstrząs
3519,A2,stat,dożylnie;proszony;statystyki;OIOM;operacyjną
3520,A2,berlin,Berlina;Berlinie;Berlin;Berlinem;generałami
3521,A2,blocks,przecznic;przecznice;bloki;bloków;klocki
3522,A2,deeply,głęboko;Głęboko;Oddychaj;żałuję;mocno
3523,B2,saving,uratowanie;Oszczędzam;ratowaniu;ratowaniem;ratując
3524,A1,fat,gruby;tłuszcz;tłuszczu;gruba;grubi
3525,A2,ing,
3526,A1,forget,zapominajmy;zapomnijmy;zapominać;zapomnijcie;Zapomnijmy
3527,B1,possibilities,możliwości;Możliwości;możliwościach;nieograniczone;możliwościami
3528,A2,francis,
